"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
290051300,12,12219,122190051,"290-0513",0,0,"千葉県","チバケン","市原市","イチハラシ","奥野","オクノ",,,,,,,,,
290015700,12,12219,122190052,"290-0157",0,0,"千葉県","チバケン","市原市","イチハラシ","押沼","オシヌマ",,,,,,,,,
290017600,12,12219,122190053,"290-0176",0,0,"千葉県","チバケン","市原市","イチハラシ","小田部","オダツペ",,,,,,,,,
290053300,12,12219,122190054,"290-0533",0,0,"千葉県","チバケン","市原市","イチハラシ","折津","オリヅ",,,,,,,,,
290026600,12,12219,122190055,"290-0266",0,0,"千葉県","チバケン","市原市","イチハラシ","海保","カイホ",,,,,,,,,
290054800,12,12219,122190056,"290-0548",0,0,"千葉県","チバケン","市原市","イチハラシ","柿木台","カキノキダイ",,,,,,,,,
290024100,12,12219,122190057,"290-0241",0,0,"千葉県","チバケン","市原市","イチハラシ","風戸","カザト",,,,,,,,,
290025800,12,12219,122190058,"290-0258",0,0,"千葉県","チバケン","市原市","イチハラシ","神代","カジロ",,,,,,,,,
299010500,12,12219,122190059,"299-0105",0,0,"千葉県","チバケン","市原市","イチハラシ","柏原","カシワバラ",,,,,,,,,
299011300,12,12219,122190060,"299-0113",0,0,"千葉県","チバケン","市原市","イチハラシ","片又木","カタマタギ",,,,,,,,,
290017400,12,12219,122190061,"290-0174",0,0,"千葉県","チバケン","市原市","イチハラシ","勝間","カツマ",,,,,,,,,
290023300,12,12219,122190062,"290-0233",0,0,"千葉県","チバケン","市原市","イチハラシ","金沢","カネサワ",,,,,,,,,
290024300,12,12219,122190063,"290-0243",0,0,"千葉県","チバケン","市原市","イチハラシ","上高根","カミタカネ",,,,,,,,,
290002500,12,12219,122190064,"290-0025",0,0,"千葉県","チバケン","市原市","イチハラシ","加茂","カモ",,,,,,,,,
290023500,12,12219,122190065,"290-0235",0,0,"千葉県","チバケン","市原市","イチハラシ","栢橋","カヤハシ",,,,,,,,,
290021300,12,12219,122190066,"290-0213",0,0,"千葉県","チバケン","市原市","イチハラシ","川在","カワザイ",,,,,,,,,
290017800,12,12219,122190067,"290-0178",0,0,"千葉県","チバケン","市原市","イチハラシ","神崎","カンザキ",,,,,,,,,
290000700,12,12219,122190068,"290-0007",0,0,"千葉県","チバケン","市原市","イチハラシ","菊間","キクマ",,,,,,,,,
290016700,12,12219,122190069,"290-0167",0,0,"千葉県","チバケン","市原市","イチハラシ","喜多","キタ",,,,,,,,,
290007100,12,12219,122190070,"290-0071",0,0,"千葉県","チバケン","市原市","イチハラシ","北国分寺台","キタコクブンジダイ",,,,,,,,,
290052300,12,12219,122190071,"290-0523",0,0,"千葉県","チバケン","市原市","イチハラシ","吉沢","キチサワ",,,,,,,,,
290005100,12,12219,122190072,"290-0051",0,0,"千葉県","チバケン","市原市","イチハラシ","君塚","キミヅカ",,,,,,,,,
290017900,12,12219,122190073,"290-0179",0,0,"千葉県","チバケン","市原市","イチハラシ","久々津","クグツ",,,,,,,,,
290015600,12,12219,122190074,"290-0156",0,0,"千葉県","チバケン","市原市","イチハラシ","草刈","クサカリ",,,,,"（１６５６～１９９９）",,,,
290000100,12,12219,122190074,"290-0001",0,0,"千葉県","チバケン","市原市","イチハラシ","草刈","クサカリ",,,,,"（以下を除く　１６５６～１９９９）",,,,
290055200,12,12219,122190075,"290-0552",0,0,"千葉県","チバケン","市原市","イチハラシ","久保","クボ",,,,,,,,,
290005600,12,12219,122190076,"290-0056",0,0,"千葉県","チバケン","市原市","イチハラシ","五井","ゴイ",,,,,,,,,
290005800,12,12219,122190077,"290-0058",0,0,"千葉県","チバケン","市原市","イチハラシ","五井海岸","ゴイカイガン",,,,,,,,,
290855100,12,12219,122190077,"290-8551",1,0,"千葉県","チバケン","市原市","イチハラシ","五井海岸","ゴイカイガン",,,,,,"ＪＮＣ石油化学　株式会社　市原製造所","ジエイエヌシ－セキユカガク　カブシキガイシヤ　イチハラセイゾウシヨ","五井海岸５番地の１",
290855800,12,12219,122190077,"290-8558",1,0,"千葉県","チバケン","市原市","イチハラシ","五井海岸","ゴイカイガン",,,,,,"コスモ石油　株式会社　千葉製油所","コスモセキユ　カブシキガイシヤ　チバセイユジヨ","五井海岸２",
290856600,12,12219,122190077,"290-8566",1,0,"千葉県","チバケン","市原市","イチハラシ","五井海岸","ゴイカイガン",,,,,,"旭硝子　株式会社　千葉工場","アサヒガラス　カブシキガイシヤ　チバコウジヨウ","五井海岸１０",
290005700,12,12219,122190078,"290-0057",0,0,"千葉県","チバケン","市原市","イチハラシ","五井金杉","ゴイカナスギ",,,,,,,,,
290008100,12,12219,122190079,"290-0081",0,0,"千葉県","チバケン","市原市","イチハラシ","五井中央西","ゴイチュウオウニシ",,,,,,,,,
290857700,12,12219,122190079,"290-8577",1,0,"千葉県","チバケン","市原市","イチハラシ","五井中央西","ゴイチュウオウニシ",,,,,,"株式会社　ヒノックス","カブシキガイシヤ　ヒノツクス","五井中央西１丁目２－２",
290005400,12,12219,122190080,"290-0054",0,0,"千葉県","チバケン","市原市","イチハラシ","五井中央東","ゴイチュウオウヒガシ",,,,,,,,,
290003800,12,12219,122190081,"290-0038",0,0,"千葉県","チバケン","市原市","イチハラシ","五井西","ゴイニシ",,,,,,,,,
290005500,12,12219,122190082,"290-0055",0,0,"千葉県","チバケン","市原市","イチハラシ","五井東","ゴイヒガシ",,,,,,,,,
290004500,12,12219,122190083,"290-0045",0,0,"千葉県","チバケン","市原市","イチハラシ","五井南海岸","ゴイミナミカイガン",,,,,,,,,
290856000,12,12219,122190083,"290-8560",1,0,"千葉県","チバケン","市原市","イチハラシ","五井南海岸","ゴイミナミカイガン",,,,,,"協和発酵ケミカル　株式会社　千葉工場","キヨウワハツコウケミカル　（カ）　チバコウジヨウ","五井南海岸１１の１",
290850300,12,12219,122190083,"290-8503",1,0,"千葉県","チバケン","市原市","イチハラシ","五井南海岸","ゴイミナミカイガン",,,,,,"丸善石油化学　株式会社　千葉工場","マルゼンセキユカガク　カブシキガイシヤ　チバコウジヨウ","五井南海岸３",
290853000,12,12219,122190083,"290-8530",1,0,"千葉県","チバケン","市原市","イチハラシ","五井南海岸","ゴイミナミカイガン",,,,,,"日本曹達　株式会社　千葉工場","ニホンソウダ　カブシキガイシヤ　チバコウジヨウ","五井南海岸１２－８",
290855000,12,12219,122190083,"290-8550",1,0,"千葉県","チバケン","市原市","イチハラシ","五井南海岸","ゴイミナミカイガン",,,,,,"宇部興産　株式会社　千葉石油化学工場","ウベコウサン　カブシキガイシヤ　チバセキユカガクコウジヨウ","五井南海岸８－１",
290858800,12,12219,122190083,"290-8588",1,0,"千葉県","チバケン","市原市","イチハラシ","五井南海岸","ゴイミナミカイガン",,,,,,"電気化学工業　株式会社　千葉工場","デンキカガクコウギヨウ　カブシキガイシヤ　チバコウジヨウ","五井南海岸６",
290025400,12,12219,122190084,"290-0254",0,0,"千葉県","チバケン","市原市","イチハラシ","高坂","コウザカ",,,,,,,,,
290025500,12,12219,122190085,"290-0255",0,0,"千葉県","チバケン","市原市","イチハラシ","光風台","コウフウダイ",,,,,,,,,
290026900,12,12219,122190086,"290-0269",0,0,"千葉県","チバケン","市原市","イチハラシ","小折","コオリ",,,,,,,,,
290001300,12,12219,122190087,"290-0013",0,0,"千葉県","チバケン","市原市","イチハラシ","郡本","コオリモト",,,,,,,,,
290052600,12,12219,122190088,"290-0526",0,0,"千葉県","チバケン","市原市","イチハラシ","小草畑","コクサバタ",,,,,,,,,
290007300,12,12219,122190089,"290-0073",0,0,"千葉県","チバケン","市原市","イチハラシ","国分寺台中央","コクブンジダイチュウオウ",,,,,,,,,
290850100,12,12219,122190089,"290-8501",1,0,"千葉県","チバケン","市原市","イチハラシ","国分寺台中央","コクブンジダイチュウオウ",,,,,,"市原市役所","イチハラシヤクシヨ","国分寺台中央１丁目１－１",
290053100,12,12219,122190090,"290-0531",0,0,"千葉県","チバケン","市原市","イチハラシ","国本","コクモト",,,,,,,,,
290052800,12,12219,122190091,"290-0528",0,0,"千葉県","チバケン","市原市","イチハラシ","古敷谷","コシキヤ",,,,,,,,,
290006600,12,12219,122190092,"290-0066",0,0,"千葉県","チバケン","市原市","イチハラシ","五所","ゴショ",,,,,,,,,
290016500,12,12219,122190093,"290-0165",0,0,"千葉県","チバケン","市原市","イチハラシ","古都辺","コツベ",,,,,,,,,
290055900,12,12219,122190094,"290-0559",0,0,"千葉県","チバケン","市原市","イチハラシ","駒込","コマゴメ",,,,,,,,,
290052900,12,12219,122190095,"290-0529",0,0,"千葉県","チバケン","市原市","イチハラシ","小谷田","コヤタ",,,,,,,,,
290020900,12,12219,122190096,"290-0209",0,0,"千葉県","チバケン","市原市","イチハラシ","権現堂","ゴンゲンドウ",,,,,,,,,
290016200,12,12219,122190097,"290-0162",0,0,"千葉県","チバケン","市原市","イチハラシ","金剛地","コンゴウジ",,,,,,,,,
290002200,12,12219,122190098,"290-0022",0,0,"千葉県","チバケン","市原市","イチハラシ","西広","サイヒロ",,,,,,,,,
299012700,12,12219,122190099,"299-0127",0,0,"千葉県","チバケン","市原市","イチハラシ","桜台","サクラダイ",,,,,,,,,
290022900,12,12219,122190100,"290-0229",0,0,"千葉県","チバケン","市原市","イチハラシ","佐是","サゼ",,,,,,,,,
290005000,12,12219,122190218,"290-0050",0,0,"千葉県","チバケン","市原市","イチハラシ","更級","サラシナ",,,,,,,,,
299011800,12,12219,122190101,"299-0118",0,0,"千葉県","チバケン","市原市","イチハラシ","椎津","シイヅ",,,,,,,,,
299012800,12,12219,122190102,"299-0128",0,0,"千葉県","チバケン","市原市","イチハラシ","椎の木台","シイノキダイ",,,,,,,,,
290050600,12,12219,122190103,"290-0506",0,0,"千葉県","チバケン","市原市","イチハラシ","島田","シマダ",,,,,,,,,
290003400,12,12219,122190104,"290-0034",0,0,"千葉県","チバケン","市原市","イチハラシ","島野","シマノ",,,,,,,,,
290015400,12,12219,122190105,"290-0154",0,0,"千葉県","チバケン","市原市","イチハラシ","下野","シモノ",,,,,,,,,
290051800,12,12219,122190106,"290-0518",0,0,"千葉県","チバケン","市原市","イチハラシ","下矢田","シモヤタ",,,,,,,,,
290026300,12,12219,122190107,"290-0263",0,0,"千葉県","チバケン","市原市","イチハラシ","十五沢","ジュウゴザワ",,,,,,,,,
290050300,12,12219,122190108,"290-0503",0,0,"千葉県","チバケン","市原市","イチハラシ","宿","シュク",,,,,,,,,
299010400,12,12219,122190109,"299-0104",0,0,"千葉県","チバケン","市原市","イチハラシ","白塚","シラツカ",,,,,,,,,
290005900,12,12219,122190110,"290-0059",0,0,"千葉県","チバケン","市原市","イチハラシ","白金町","シロガネチョウ",,,,,,,,,
290050200,12,12219,122190111,"290-0502",0,0,"千葉県","チバケン","市原市","イチハラシ","真ケ谷","シンガヤ",,,,,,,,,
290053900,12,12219,122190112,"290-0539",0,0,"千葉県","チバケン","市原市","イチハラシ","菅野","スゲノ",,,,,,,,,
290002600,12,12219,122190113,"290-0026",0,0,"千葉県","チバケン","市原市","イチハラシ","諏訪","スワ",,,,,,,,,
290015100,12,12219,122190114,"290-0151",0,0,"千葉県","チバケン","市原市","イチハラシ","瀬又","セマタ",,,,,,,,,
290002300,12,12219,122190115,"290-0023",0,0,"千葉県","チバケン","市原市","イチハラシ","惣社","ソウジャ",,,,,,,,,
290016100,12,12219,122190116,"290-0161",0,0,"千葉県","チバケン","市原市","イチハラシ","高倉","タカクラ",,,,,,,,,
290015200,12,12219,122190117,"290-0152",0,0,"千葉県","チバケン","市原市","イチハラシ","高田","タカダ",,,,,,,,,
290055500,12,12219,122190118,"290-0555",0,0,"千葉県","チバケン","市原市","イチハラシ","高滝","タカタキ",,,,,,,,,
290017300,12,12219,122190119,"290-0173",0,0,"千葉県","チバケン","市原市","イチハラシ","滝口","タキグチ",,,,,,,,,
290020300,12,12219,122190120,"290-0203",0,0,"千葉県","チバケン","市原市","イチハラシ","武士","タケシ",,,,,,,,,
290000400,12,12219,122190121,"290-0004",0,0,"千葉県","チバケン","市原市","イチハラシ","辰巳台西","タツミダイニシ",,,,,,,,,
290000300,12,12219,122190122,"290-0003",0,0,"千葉県","チバケン","市原市","イチハラシ","辰巳台東","タツミダイヒガシ",,,,,,,,,
299012100,12,12219,122190123,"299-0121",0,0,"千葉県","チバケン","市原市","イチハラシ","立野","タテノ",,,,,,,,,
290051500,12,12219,122190124,"290-0515",0,0,"千葉県","チバケン","市原市","イチハラシ","田尾","タビ",,,,,,,,,
290054600,12,12219,122190125,"290-0546",0,0,"千葉県","チバケン","市原市","イチハラシ","田淵","タブチ",,,,,,,,,
290054500,12,12219,122190126,"290-0545",0,0,"千葉県","チバケン","市原市","イチハラシ","田淵旧日竹","タブチキュウヒタケ",,,,,,,,,
290004100,12,12219,122190127,"290-0041",0,0,"千葉県","チバケン","市原市","イチハラシ","玉前","タマサキ",,,,,,,,,
290004400,12,12219,122190128,"290-0044",0,0,"千葉県","チバケン","市原市","イチハラシ","玉前西","タマサキニシ",,,,,,,,,
299010900,12,12219,122190129,"299-0109",0,0,"千葉県","チバケン","市原市","イチハラシ","千種","チグサ",,,,,,,,,
299010800,12,12219,122190130,"299-0108",0,0,"千葉県","チバケン","市原市","イチハラシ","千種海岸","チグサカイガン",,,,,,,,,
290014300,12,12219,122190131,"290-0143",0,0,"千葉県","チバケン","市原市","イチハラシ","ちはら台西","チハラダイニシ",,,,,,,,,
290019200,12,12219,122190131,"290-0192",1,0,"千葉県","チバケン","市原市","イチハラシ","ちはら台西","チハラダイニシ",,,,,,"帝京平成短期大学","テイキヨウヘイセイタンキダイガク","ちはら台西６丁目１９",
290019400,12,12219,122190131,"290-0194",1,0,"千葉県","チバケン","市原市","イチハラシ","ちはら台西","チハラダイニシ",,,,,,"ｕｎｉｍｏちはら台","ユニモチハラダイ","ちはら台西３丁目４",
290014100,12,12219,122190132,"290-0141",0,0,"千葉県","チバケン","市原市","イチハラシ","ちはら台東","チハラダイヒガシ",,,,,,,,,
290014200,12,12219,122190133,"290-0142",0,0,"千葉県","チバケン","市原市","イチハラシ","ちはら台南","チハラダイミナミ",,,,,,,,,
290003200,12,12219,122190134,"290-0032",0,0,"千葉県","チバケン","市原市","イチハラシ","廿五里","ツイヘイジ",,,,,,,,,
290054700,12,12219,122190135,"290-0547",0,0,"千葉県","チバケン","市原市","イチハラシ","月崎","ツキザキ",,,,,,,,,
290052700,12,12219,122190136,"290-0527",0,0,"千葉県","チバケン","市原市","イチハラシ","月出","ツキデ",,,,,,,,,
290021500,12,12219,122190137,"290-0215",0,0,"千葉県","チバケン","市原市","イチハラシ","土宇","ツチウ",,,,,,,,,
290051200,12,12219,122190138,"290-0512",0,0,"千葉県","チバケン","市原市","イチハラシ","鶴舞","ツルマイ",,,,,,,,,
290004200,12,12219,122190139,"290-0042",0,0,"千葉県","チバケン","市原市","イチハラシ","出津","デヅ",,,,,,,,,
